benchmark,benchmark_split,item_id,model,model_id,condition,condition_name,frame_family,frame_placement,family,difficulty,domain,setting_type,dissociation_target,gold_heart_worse,gold_act_worse,j1_heart_correct,j1_act_correct,j2_heart_correct,j2_act_correct,heart_revision,act_revision,any_revision,heart_revision_toward_gold,heart_revision_away_from_gold,act_revision_toward_gold,act_revision_away_from_gold,explanation_christianization_score,explanation_direct_frame_echo_rate,explanation_heart_semantic_rate_inclusive,explanation_heart_semantic_rate_controlled,explanation_act_semantic_rate,explanation_heart_focus_inclusive,explanation_heart_focus_controlled,explanation_structure_score,explanation_structure_density,explanation_token_count,n_prompt_variants,j1_heart_worse,j1_act_worse,j2_heart_worse,j2_act_worse
heartbench_v2,main,hbv2_srdp_008,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,easy,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.039473684210526314,0.02631578947368421,0.039473684210526314,0.0,-0.013157894736842105,0.75,0.07894736842105263,76.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_008,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,easy,family,private,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.015384615384615385,0.0,0.015384615384615385,0.0,-0.015384615384615385,0.75,0.09230769230769231,65.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.0,-0.018867924528301886,0.75,0.09433962264150944,53.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.09859154929577464,0.04225352112676056,0.028169014084507043,0.07042253521126761,0.014084507042253521,0.75,0.07042253521126761,71.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.03571428571428571,0.05357142857142857,-0.017857142857142856,1.0,0.10714285714285714,56.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.0,0.046153846153846156,-0.015384615384615385,-0.046153846153846156,1.0,0.09230769230769231,65.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_008,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,easy,family,private,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,-0.023809523809523808,1.0,0.11904761904761904,42.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1282051282051282,39.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.75,0.15151515151515152,33.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.02,-0.02,0.5,0.08,50.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.04,0.02,0.08,0.02,0.08,0.0,-0.06,0.25,0.02,50.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_009,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.015873015873015872,-0.015873015873015872,0.75,0.07936507936507936,63.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.014705882352941176,-0.014705882352941176,0.5,0.07352941176470588,68.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216494845360824,0.07216494845360824,0.1134020618556701,0.010309278350515464,0.020618556701030927,0.09278350515463918,-0.010309278350515464,1.0,0.10309278350515463,97.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661016949153,0.06779661016949153,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.0,1.0,0.1016949152542373,59.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,A,tie,,
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.029411764705882353,0.07352941176470588,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.0,0.5,0.07352941176470588,68.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_009,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.05,0.0,0.025,0.025,-0.025,0.5,0.0625,80.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.043478260869565216,-0.021739130434782608,-0.043478260869565216,0.75,0.08695652173913043,46.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.0,-0.017857142857142856,0.75,0.08928571428571429,56.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,-0.03333333333333333,-0.03333333333333333,1.0,0.11666666666666667,60.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.023622047244094488,0.0,0.05511811023622047,-0.031496062992125984,-0.05511811023622047,1.0,0.07874015748031496,127.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_010,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,-0.029411764705882353,-0.029411764705882353,1.0,0.08823529411764706,68.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.0,-0.015873015873015872,0.75,0.07936507936507936,63.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462686567164178,0.07462686567164178,0.08955223880597014,0.014925373134328358,0.029850746268656716,0.05970149253731343,-0.014925373134328358,0.75,0.08955223880597014,67.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,0.75,0.10416666666666667,48.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,B,tie,,
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.07575757575757576,0.015151515151515152,0.015151515151515152,0.06060606060606061,0.0,1.0,0.10606060606060606,66.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_010,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.03225806451612903,0.06451612903225806,0.016129032258064516,0.03225806451612903,0.03225806451612903,-0.016129032258064516,0.75,0.08064516129032258,62.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.09090909090909091,-0.06818181818181818,-0.09090909090909091,0.75,0.09090909090909091,44.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08450704225352113,0.08450704225352113,0.11267605633802817,0.028169014084507043,0.04225352112676056,0.07042253521126761,-0.014084507042253521,0.75,0.056338028169014086,71.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009708737864077669,-0.009708737864077669,-0.009708737864077669,0.75,0.07766990291262135,103.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.024096385542168676,0.0,0.03614457831325301,0.012048192771084338,0.03614457831325301,0.0,-0.024096385542168676,0.75,0.060240963855421686,83.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.03076923076923077,0.015384615384615385,0.0,0.03076923076923077,0.015384615384615385,0.5,0.06153846153846154,130.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,0.06097560975609756,0.012195121951219513,0.012195121951219513,0.04878048780487805,0.0,0.75,0.08536585365853659,82.0,1,A,A,A,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,0.07608695652173914,0.08695652173913043,0.010869565217391304,0.010869565217391304,0.07608695652173914,0.0,1.0,0.08695652173913043,92.0,1,A,A,A,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,-0.03571428571428571,0.75,0.10714285714285714,56.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,A,,
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.0,0.5,0.07575757575757576,66.0,1,A,A,A,A
heartbench_v2,main,hbv2_srdp_015,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,medium,workplace,public,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,-0.045454545454545456,0.75,0.11363636363636363,44.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,-0.020833333333333332,0.75,0.0625,48.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.06040268456375839,0.06040268456375839,0.0738255033557047,0.020134228187919462,0.013422818791946308,0.06040268456375839,0.006711409395973154,1.0,0.087248322147651,149.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.02631578947368421,-0.013157894736842105,-0.013157894736842105,1.0,0.09210526315789473,76.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.00909090909090909,0.00909090909090909,0.02727272727272727,0.00909090909090909,0.03636363636363636,-0.00909090909090909,-0.02727272727272727,1.0,0.045454545454545456,110.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_017,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.028985507246376812,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.0,0.5,0.08695652173913043,69.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.046875,0.015625,0.015625,0.03125,0.0,0.75,0.109375,64.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09230769230769231,0.09230769230769231,0.1076923076923077,0.015384615384615385,0.015384615384615385,0.09230769230769231,0.0,0.75,0.09230769230769231,65.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,-0.034482758620689655,0.5,0.08620689655172414,58.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.0,0.05172413793103448,0.017241379310344827,0.75,0.10344827586206896,58.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_017,qwen2.5:7b-instruct,qwen2.5:7b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,easy,friendship,private,True,A,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.07042253521126761,0.07042253521126761,0.014084507042253521,0.028169014084507043,0.04225352112676056,-0.014084507042253521,0.75,0.1267605633802817,71.0,1,A,tie,A,tie
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.015625,0.0,0.015625,0.0,0.03125,-0.015625,-0.03125,0.5,0.0625,64.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.02112676056338028,0.02112676056338028,0.007042253521126761,0.028169014084507043,-0.007042253521126761,-0.02112676056338028,1.0,0.07042253521126761,142.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.06329113924050633,-0.05063291139240506,-0.06329113924050633,1.0,0.08860759493670886,79.0,1,A,B,B,A
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_post,Secular Post,secular,post,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,0.75,0.09523809523809523,84.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_018,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,secular_pre,Secular Pre,secular,pre,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,-0.047619047619047616,0.25,0.047619047619047616,21.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_018,qwen2.5:7b-instruct,qwen2.5:7b-instruct,baseline,Baseline Staged,none,none,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0,0.015873015873015872,0.015873015873015872,-0.015873015873015872,1.0,0.09523809523809523,63.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_018,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_post,Christian Post,christian,post,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.04838709677419355,0.0967741935483871,0.016129032258064516,0.0,0.0967741935483871,0.016129032258064516,0.75,0.08064516129032258,62.0,1,A,B,A,B
heartbench_v2,main,hbv2_srdp_018,qwen2.5:7b-instruct,qwen2.5:7b-instruct,christian_pre,Christian Pre,christian,pre,same_restraint_different_posture,easy,community,public,True,B,tie,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.041666666666666664,0.010416666666666666,0.020833333333333332,0.020833333333333332,-0.010416666666666666,0.75,0.08333333333333333,96.0,1,B,tie,B,tie
heartbench_v2,main,hbv2_srdp_018,qwen2.5:7b-instruct,qwen2.5:7b-instruct,judgment_only,Judgment Only,none,none,same_restraint_different_posture,easy,community,public,True,B,tie,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,A,B,,
